Time	Node	Type	Packets	
64.5	3	CacheMisses	5
65	0	CacheHits	0
65	0	CacheMisses	5
65	1	CacheHits	0
65	1	CacheMisses	5
65	2	CacheHits	0
65	2	CacheMisses	5
65	3	CacheHits	0
65	3	CacheMisses	5
65.5	0	CacheHits	0
65.5	0	CacheMisses	5
65.5	1	CacheHits	0
65.5	1	CacheMisses	5
65.5	2	CacheHits	0
65.5	2	CacheMisses	5
65.5	3	CacheHits	0
65.5	3	CacheMisses	5
66	0	CacheHits	0
66	0	CacheMisses	5
66	1	CacheHits	0
66	1	CacheMisses	5
66	2	CacheHits	0
66	2	CacheMisses	5
66	3	CacheHits	0
66	3	CacheMisses	5
66.5	0	CacheHits	0
66.5	0	CacheMisses	5
66.5	1	CacheHits	0
66.5	1	CacheMisses	5
66.5	2	CacheHits	0
66.5	2	CacheMisses	5
66.5	3	CacheHits	0
66.5	3	CacheMisses	5
67	0	CacheHits	0
67	0	CacheMisses	5
67	1	CacheHits	0
67	1	CacheMisses	5
67	2	CacheHits	0
67	2	CacheMisses	5
67	3	CacheHits	0
67	3	CacheMisses	5
67.5	0	CacheHits	0
67.5	0	CacheMisses	5
67.5	1	CacheHits	0
67.5	1	CacheMisses	5
67.5	2	CacheHits	0
67.5	2	CacheMisses	5
67.5	3	CacheHits	0
67.5	3	CacheMisses	5
68	0	CacheHits	0
68	0	CacheMisses	5
68	1	CacheHits	0
68	1	CacheMisses	5
68	2	CacheHits	0
68	2	CacheMisses	5
68	3	CacheHits	0
68	3	CacheMisses	5
68.5	0	CacheHits	0
68.5	0	CacheMisses	5
68.5	1	CacheHits	0
68.5	1	CacheMisses	5
68.5	2	CacheHits	0
68.5	2	CacheMisses	5
68.5	3	CacheHits	0
68.5	3	CacheMisses	5
69	0	CacheHits	0
69	0	CacheMisses	5
69	1	CacheHits	0
69	1	CacheMisses	5
69	2	CacheHits	0
69	2	CacheMisses	5
69	3	CacheHits	0
69	3	CacheMisses	5
69.5	0	CacheHits	0
69.5	0	CacheMisses	5
69.5	1	CacheHits	0
69.5	1	CacheMisses	5
69.5	2	CacheHits	0
69.5	2	CacheMisses	5
69.5	3	CacheHits	0
69.5	3	CacheMisses	5
70	0	CacheHits	0
70	0	CacheMisses	5
70	1	CacheHits	0
70	1	CacheMisses	5
70	2	CacheHits	0
70	2	CacheMisses	5
70	3	CacheHits	0
70	3	CacheMisses	5
70.5	0	CacheHits	0
70.5	0	CacheMisses	5
70.5	1	CacheHits	0
70.5	1	CacheMisses	5
70.5	2	CacheHits	0
70.5	2	CacheMisses	5
70.5	3	CacheHits	0
70.5	3	CacheMisses	5
71	0	CacheHits	0
71	0	CacheMisses	5
71	1	CacheHits	0
71	1	CacheMisses	5
71	2	CacheHits	0
71	2	CacheMisses	5
71	3	CacheHits	0
71	3	CacheMisses	5
71.5	0	CacheHits	0
71.5	0	CacheMisses	5
71.5	1	CacheHits	0
71.5	1	CacheMisses	5
71.5	2	CacheHits	0
71.5	2	CacheMisses	5
71.5	3	CacheHits	0
71.5	3	CacheMisses	5
72	0	CacheHits	0
72	0	CacheMisses	5
72	1	CacheHits	0
72	1	CacheMisses	5
72	2	CacheHits	0
72	2	CacheMisses	5
72	3	CacheHits	0
72	3	CacheMisses	5
72.5	0	CacheHits	0
72.5	0	CacheMisses	5
72.5	1	CacheHits	0
72.5	1	CacheMisses	5
72.5	2	CacheHits	0
72.5	2	CacheMisses	5
72.5	3	CacheHits	0
72.5	3	CacheMisses	5
73	0	CacheHits	0
73	0	CacheMisses	5
73	1	CacheHits	0
73	1	CacheMisses	5
73	2	CacheHits	0
73	2	CacheMisses	5
73	3	CacheHits	0
73	3	CacheMisses	5
73.5	0	CacheHits	0
73.5	0	CacheMisses	5
73.5	1	CacheHits	0
73.5	1	CacheMisses	5
73.5	2	CacheHits	0
73.5	2	CacheMisses	5
73.5	3	CacheHits	0
73.5	3	CacheMisses	5
74	0	CacheHits	0
74	0	CacheMisses	5
74	1	CacheHits	0
74	1	CacheMisses	5
74	2	CacheHits	0
74	2	CacheMisses	5
74	3	CacheHits	0
74	3	CacheMisses	5
74.5	0	CacheHits	0
74.5	0	CacheMisses	5
74.5	1	CacheHits	0
74.5	1	CacheMisses	5
74.5	2	CacheHits	0
74.5	2	CacheMisses	5
74.5	3	CacheHits	0
74.5	3	CacheMisses	5
75	0	CacheHits	0
75	0	CacheMisses	5
75	1	CacheHits	0
75	1	CacheMisses	5
75	2	CacheHits	0
75	2	CacheMisses	5
75	3	CacheHits	0
75	3	CacheMisses	5
75.5	0	CacheHits	0
75.5	0	CacheMisses	5
75.5	1	CacheHits	0
75.5	1	CacheMisses	5
75.5	2	CacheHits	0
75.5	2	CacheMisses	5
75.5	3	CacheHits	0
75.5	3	CacheMisses	5
76	0	CacheHits	0
76	0	CacheMisses	5
76	1	CacheHits	0
76	1	CacheMisses	5
76	2	CacheHits	0
76	2	CacheMisses	5
76	3	CacheHits	0
76	3	CacheMisses	5
76.5	0	CacheHits	0
76.5	0	CacheMisses	5
76.5	1	CacheHits	0
76.5	1	CacheMisses	5
76.5	2	CacheHits	0
76.5	2	CacheMisses	5
76.5	3	CacheHits	0
76.5	3	CacheMisses	5
77	0	CacheHits	0
77	0	CacheMisses	5
77	1	CacheHits	0
77	1	CacheMisses	5
77	2	CacheHits	0
77	2	CacheMisses	5
77	3	CacheHits	0
77	3	CacheMisses	5
77.5	0	CacheHits	0
77.5	0	CacheMisses	5
77.5	1	CacheHits	0
77.5	1	CacheMisses	5
77.5	2	CacheHits	0
77.5	2	CacheMisses	5
77.5	3	CacheHits	0
77.5	3	CacheMisses	5
78	0	CacheHits	0
78	0	CacheMisses	5
78	1	CacheHits	0
78	1	CacheMisses	5
78	2	CacheHits	0
78	2	CacheMisses	5
78	3	CacheHits	0
78	3	CacheMisses	5
78.5	0	CacheHits	0
78.5	0	CacheMisses	5
78.5	1	CacheHits	0
78.5	1	CacheMisses	5
78.5	2	CacheHits	0
78.5	2	CacheMisses	5
78.5	3	CacheHits	0
78.5	3	CacheMisses	5
79	0	CacheHits	0
79	0	CacheMisses	5
79	1	CacheHits	0
79	1	CacheMisses	5
79	2	CacheHits	0
79	2	CacheMisses	5
79	3	CacheHits	0
79	3	CacheMisses	5
79.5	0	CacheHits	0
79.5	0	CacheMisses	5
79.5	1	CacheHits	0
79.5	1	CacheMisses	5
79.5	2	CacheHits	0
79.5	2	CacheMisses	5
79.5	3	CacheHits	0
79.5	3	CacheMisses	5
80	0	CacheHits	0
80	0	CacheMisses	5
80	1	CacheHits	0
80	1	CacheMisses	5
80	2	CacheHits	0
80	2	CacheMisses	5
80	3	CacheHits	0
80	3	CacheMisses	5
80.5	0	CacheHits	0
80.5	0	CacheMisses	5
80.5	1	CacheHits	0
80.5	1	CacheMisses	5
80.5	2	CacheHits	0
80.5	2	CacheMisses	5
80.5	3	CacheHits	0
80.5	3	CacheMisses	5
81	0	CacheHits	0
81	0	CacheMisses	5
81	1	CacheHits	0
81	1	CacheMisses	5
81	2	CacheHits	0
81	2	CacheMisses	5
81	3	CacheHits	0
81	3	CacheMisses	5
81.5	0	CacheHits	0
81.5	0	CacheMisses	5
81.5	1	CacheHits	0
81.5	1	CacheMisses	5
81.5	2	CacheHits	0
81.5	2	CacheMisses	5
81.5	3	CacheHits	0
81.5	3	CacheMisses	5
82	0	CacheHits	0
82	0	CacheMisses	5
82	1	CacheHits	0
82	1	CacheMisses	5
82	2	CacheHits	0
82	2	CacheMisses	5
82	3	CacheHits	0
82	3	CacheMisses	5
82.5	0	CacheHits	0
82.5	0	CacheMisses	5
82.5	1	CacheHits	0
82.5	1	CacheMisses	5
82.5	2	CacheHits	0
82.5	2	CacheMisses	5
82.5	3	CacheHits	0
82.5	3	CacheMisses	5
83	0	CacheHits	0
83	0	CacheMisses	5
83	1	CacheHits	0
83	1	CacheMisses	5
83	2	CacheHits	0
83	2	CacheMisses	5
83	3	CacheHits	0
83	3	CacheMisses	5
83.5	0	CacheHits	0
83.5	0	CacheMisses	5
83.5	1	CacheHits	0
83.5	1	CacheMisses	5
83.5	2	CacheHits	0
83.5	2	CacheMisses	5
83.5	3	CacheHits	0
83.5	3	CacheMisses	5
84	0	CacheHits	0
84	0	CacheMisses	5
84	1	CacheHits	0
84	1	CacheMisses	5
84	2	CacheHits	0
84	2	CacheMisses	5
84	3	CacheHits	0
84	3	CacheMisses	5
84.5	0	CacheHits	0
84.5	0	CacheMisses	5
84.5	1	CacheHits	0
84.5	1	CacheMisses	5
84.5	2	CacheHits	0
84.5	2	CacheMisses	5
84.5	3	CacheHits	0
84.5	3	CacheMisses	5
85	0	CacheHits	0
85	0	CacheMisses	5
85	1	CacheHits	0
85	1	CacheMisses	5
85	2	CacheHits	0
85	2	CacheMisses	5
85	3	CacheHits	0
85	3	CacheMisses	5
85.5	0	CacheHits	0
85.5	0	CacheMisses	5
85.5	1	CacheHits	0
85.5	1	CacheMisses	5
85.5	2	CacheHits	0
85.5	2	CacheMisses	5
85.5	3	CacheHits	0
85.5	3	CacheMisses	5
86	0	CacheHits	0
86	0	CacheMisses	5
86	1	CacheHits	0
86	1	CacheMisses	5
86	2	CacheHits	0
86	2	CacheMisses	5
86	3	CacheHits	0
86	3	CacheMisses	5
86.5	0	CacheHits	0
86.5	0	CacheMisses	5
86.5	1	CacheHits	0
86.5	1	CacheMisses	5
86.5	2	CacheHits	0
86.5	2	CacheMisses	5
86.5	3	CacheHits	0
86.5	3	CacheMisses	5
87	0	CacheHits	0
87	0	CacheMisses	5
87	1	CacheHits	0
87	1	CacheMisses	5
87	2	CacheHits	0
87	2	CacheMisses	5
87	3	CacheHits	0
87	3	CacheMisses	5
87.5	0	CacheHits	0
87.5	0	CacheMisses	5
87.5	1	CacheHits	0
87.5	1	CacheMisses	5
87.5	2	CacheHits	0
87.5	2	CacheMisses	5
87.5	3	CacheHits	0
87.5	3	CacheMisses	5
88	0	CacheHits	0
88	0	CacheMisses	5
88	1	CacheHits	0
88	1	CacheMisses	5
88	2	CacheHits	0
88	2	CacheMisses	5
88	3	CacheHits	0
88	3	CacheMisses	5
88.5	0	CacheHits	0
88.5	0	CacheMisses	5
88.5	1	CacheHits	0
88.5	1	CacheMisses	5
88.5	2	CacheHits	0
88.5	2	CacheMisses	5
88.5	3	CacheHits	0
88.5	3	CacheMisses	5
89	0	CacheHits	0
89	0	CacheMisses	5
89	1	CacheHits	0
89	1	CacheMisses	5
89	2	CacheHits	0
89	2	CacheMisses	5
89	3	CacheHits	0
89	3	CacheMisses	5
89.5	0	CacheHits	0
89.5	0	CacheMisses	5
89.5	1	CacheHits	0
89.5	1	CacheMisses	5
89.5	2	CacheHits	0
89.5	2	CacheMisses	5
89.5	3	CacheHits	0
89.5	3	CacheMisses	5
90	0	CacheHits	0
90	0	CacheMisses	5
90	1	CacheHits	0
90	1	CacheMisses	5
90	2	CacheHits	0
90	2	CacheMisses	5
90	3	CacheHits	0
90	3	CacheMisses	5
90.5	0	CacheHits	0
90.5	0	CacheMisses	5
90.5	1	CacheHits	0
90.5	1	CacheMisses	5
90.5	2	CacheHits	0
90.5	2	CacheMisses	5
90.5	3	CacheHits	0
90.5	3	CacheMisses	5
91	0	CacheHits	0
91	0	CacheMisses	5
91	1	CacheHits	0
91	1	CacheMisses	5
91	2	CacheHits	0
91	2	CacheMisses	5
91	3	CacheHits	0
91	3	CacheMisses	5
91.5	0	CacheHits	0
91.5	0	CacheMisses	5
91.5	1	CacheHits	0
91.5	1	CacheMisses	5
91.5	2	CacheHits	0
91.5	2	CacheMisses	5
91.5	3	CacheHits	0
91.5	3	CacheMisses	5
92	0	CacheHits	0
92	0	CacheMisses	5
92	1	CacheHits	0
92	1	CacheMisses	5
92	2	CacheHits	0
92	2	CacheMisses	5
92	3	CacheHits	0
92	3	CacheMisses	5
92.5	0	CacheHits	0
92.5	0	CacheMisses	5
92.5	1	CacheHits	0
92.5	1	CacheMisses	5
92.5	2	CacheHits	0
92.5	2	CacheMisses	5
92.5	3	CacheHits	0
92.5	3	CacheMisses	5
93	0	CacheHits	0
93	0	CacheMisses	5
93	1	CacheHits	0
93	1	CacheMisses	5
93	2	CacheHits	0
93	2	CacheMisses	5
93	3	CacheHits	0
93	3	CacheMisses	5
93.5	0	CacheHits	0
93.5	0	CacheMisses	5
93.5	1	CacheHits	0
93.5	1	CacheMisses	5
93.5	2	CacheHits	0
93.5	2	CacheMisses	5
93.5	3	CacheHits	0
93.5	3	CacheMisses	5
94	0	CacheHits	0
94	0	CacheMisses	5
94	1	CacheHits	0
94	1	CacheMisses	5
94	2	CacheHits	0
94	2	CacheMisses	5
94	3	CacheHits	0
94	3	CacheMisses	5
94.5	0	CacheHits	0
94.5	0	CacheMisses	5
94.5	1	CacheHits	0
94.5	1	CacheMisses	5
94.5	2	CacheHits	0
94.5	2	CacheMisses	5
94.5	3	CacheHits	0
94.5	3	CacheMisses	5
95	0	CacheHits	0
95	0	CacheMisses	5
95	1	CacheHits	0
95	1	CacheMisses	5
95	2	CacheHits	0
95	2	CacheMisses	5
95	3	CacheHits	0
95	3	CacheMisses	5
95.5	0	CacheHits	0
95.5	0	CacheMisses	5
95.5	1	CacheHits	0
95.5	1	CacheMisses	5
95.5	2	CacheHits	0
95.5	2	CacheMisses	5
95.5	3	CacheHits	0
95.5	3	CacheMisses	5
96	0	CacheHits	0
96	0	CacheMisses	5
96	1	CacheHits	0
96	1	CacheMisses	5
96	2	CacheHits	0
96	2	CacheMisses	5
96	3	CacheHits	0
96	3	CacheMisses	5
96.5	0	CacheHits	0
96.5	0	CacheMisses	5
96.5	1	CacheHits	0
96.5	1	CacheMisses	5
96.5	2	CacheHits	0
96.5	2	CacheMisses	5
96.5	3	CacheHits	0
96.5	3	CacheMisses	5
97	0	CacheHits	0
97	0	CacheMisses	5
97	1	CacheHits	0
97	1	CacheMisses	5
97	2	CacheHits	0
97	2	CacheMisses	5
97	3	CacheHits	0
97	3	CacheMisses	5
97.5	0	CacheHits	0
97.5	0	CacheMisses	5
97.5	1	CacheHits	0
97.5	1	CacheMisses	5
97.5	2	CacheHits	0
97.5	2	CacheMisses	5
97.5	3	CacheHits	0
97.5	3	CacheMisses	5
98	0	CacheHits	0
98	0	CacheMisses	5
98	1	CacheHits	0
98	1	CacheMisses	5
98	2	CacheHits	0
98	2	CacheMisses	5
98	3	CacheHits	0
98	3	CacheMisses	5
98.5	0	CacheHits	0
98.5	0	CacheMisses	5
98.5	1	CacheHits	0
98.5	1	CacheMisses	5
98.5	2	CacheHits	0
98.5	2	CacheMisses	5
98.5	3	CacheHits	0
98.5	3	CacheMisses	5
99	0	CacheHits	0
99	0	CacheMisses	5
99	1	CacheHits	0
99	1	CacheMisses	5
99	2	CacheHits	0
99	2	CacheMisses	5
99	3	CacheHits	0
99	3	CacheMisses	5
99.5	0	CacheHits	0
99.5	0	CacheMisses	5
99.5	1	CacheHits	0
99.5	1	CacheMisses	5
99.5	2	CacheHits	0
99.5	2	CacheMisses	5
99.5	3	CacheHits	0
99.5	3	CacheMisses	5
100	0	CacheHits	0
100	0	CacheMisses	5
100	1	CacheHits	0
100	1	CacheMisses	5
100	2	CacheHits	0
100	2	CacheMisses	5
100	3	CacheHits	0
100	3	CacheMisses	5
100.5	0	CacheHits	0
100.5	0	CacheMisses	5
100.5	1	CacheHits	0
100.5	1	CacheMisses	5
100.5	2	CacheHits	0
100.5	2	CacheMisses	5
100.5	3	CacheHits	0
100.5	3	CacheMisses	5
101	0	CacheHits	0
101	0	CacheMisses	5
101	1	CacheHits	0
101	1	CacheMisses	5
101	2	CacheHits	0
101	2	CacheMisses	5
101	3	CacheHits	0
101	3	CacheMisses	5
101.5	0	CacheHits	0
101.5	0	CacheMisses	5
101.5	1	CacheHits	0
101.5	1	CacheMisses	5
101.5	2	CacheHits	0
101.5	2	CacheMisses	5
101.5	3	CacheHits	0
101.5	3	CacheMisses	5
102	0	CacheHits	0
102	0	CacheMisses	5
102	1	CacheHits	0
102	1	CacheMisses	5
102	2	CacheHits	0
102	2	CacheMisses	5
102	3	CacheHits	0
102	3	CacheMisses	5
102.5	0	CacheHits	0
102.5	0	CacheMisses	5
102.5	1	CacheHits	0
102.5	1	CacheMisses	5
102.5	2	CacheHits	0
102.5	2	CacheMisses	5
102.5	3	CacheHits	0
102.5	3	CacheMisses	5
103	0	CacheHits	0
103	0	CacheMisses	5
103	1	CacheHits	0
103	1	CacheMisses	5
103	2	CacheHits	0
103	2	CacheMisses	5
103	3	CacheHits	0
103	3	CacheMisses	5
103.5	0	CacheHits	0
103.5	0	CacheMisses	5
103.5	1	CacheHits	0
103.5	1	CacheMisses	5
103.5	2	CacheHits	0
103.5	2	CacheMisses	5
103.5	3	CacheHits	0
103.5	3	CacheMisses	5
104	0	CacheHits	0
104	0	CacheMisses	5
104	1	CacheHits	0
104	1	CacheMisses	5
104	2	CacheHits	0
104	2	CacheMisses	5
104	3	CacheHits	0
104	3	CacheMisses	5
104.5	0	CacheHits	0
104.5	0	CacheMisses	5
104.5	1	CacheHits	0
104.5	1	CacheMisses	5
104.5	2	CacheHits	0
104.5	2	CacheMisses	5
104.5	3	CacheHits	0
104.5	3	CacheMisses	5
105	0	CacheHits	0
105	0	CacheMisses	5
105	1	CacheHits	0
105	1	CacheMisses	5
105	2	CacheHits	0
105	2	CacheMisses	5
105	3	CacheHits	0
105	3	CacheMisses	5
105.5	0	CacheHits	0
105.5	0	CacheMisses	5
105.5	1	CacheHits	0
105.5	1	CacheMisses	5
105.5	2	CacheHits	0
105.5	2	CacheMisses	5
105.5	3	CacheHits	0
105.5	3	CacheMisses	5
106	0	CacheHits	0
106	0	CacheMisses	5
106	1	CacheHits	0
106	1	CacheMisses	5
106	2	CacheHits	0
106	2	CacheMisses	5
106	3	CacheHits	0
106	3	CacheMisses	5
106.5	0	CacheHits	0
106.5	0	CacheMisses	5
106.5	1	CacheHits	0
106.5	1	CacheMisses	5
106.5	2	CacheHits	0
106.5	2	CacheMisses	5
106.5	3	CacheHits	0
106.5	3	CacheMisses	5
107	0	CacheHits	0
107	0	CacheMisses	5
107	1	CacheHits	0
107	1	CacheMisses	5
107	2	CacheHits	0
107	2	CacheMisses	5
107	3	CacheHits	0
107	3	CacheMisses	5
107.5	0	CacheHits	0
107.5	0	CacheMisses	5
107.5	1	CacheHits	0
107.5	1	CacheMisses	5
107.5	2	CacheHits	0
107.5	2	CacheMisses	5
107.5	3	CacheHits	0
107.5	3	CacheMisses	5
108	0	CacheHits	0
108	0	CacheMisses	5
108	1	CacheHits	0
108	1	CacheMisses	5
108	2	CacheHits	0
108	2	CacheMisses	5
108	3	CacheHits	0
108	3	CacheMisses	5
108.5	0	CacheHits	0
108.5	0	CacheMisses	5
108.5	1	CacheHits	0
108.5	1	CacheMisses	5
108.5	2	CacheHits	0
108.5	2	CacheMisses	5
108.5	3	CacheHits	0
108.5	3	CacheMisses	5
109	0	CacheHits	0
109	0	CacheMisses	5
109	1	CacheHits	0
109	1	CacheMisses	5
109	2	CacheHits	0
109	2	CacheMisses	5
109	3	CacheHits	0
109	3	CacheMisses	5
109.5	0	CacheHits	0
109.5	0	CacheMisses	5
109.5	1	CacheHits	0
109.5	1	CacheMisses	5
109.5	2	CacheHits	0
109.5	2	CacheMisses	5
109.5	3	CacheHits	0
109.5	3	CacheMisses	5
110	0	CacheHits	0
110	0	CacheMisses	5
110	1	CacheHits	0
110	1	CacheMisses	5
110	2	CacheHits	0
110	2	CacheMisses	5
110	3	CacheHits	0
110	3	CacheMisses	5
110.5	0	CacheHits	0
110.5	0	CacheMisses	5
110.5	1	CacheHits	0
110.5	1	CacheMisses	5
110.5	2	CacheHits	0
110.5	2	CacheMisses	5
110.5	3	CacheHits	0
110.5	3	CacheMisses	5
111	0	CacheHits	0
111	0	CacheMisses	5
111	1	CacheHits	0
111	1	CacheMisses	5
111	2	CacheHits	0
111	2	CacheMisses	5
111	3	CacheHits	0
111	3	CacheMisses	5
111.5	0	CacheHits	0
111.5	0	CacheMisses	5
111.5	1	CacheHits	0
111.5	1	CacheMisses	5
111.5	2	CacheHits	0
111.5	2	CacheMisses	5
111.5	3	CacheHits	0
111.5	3	CacheMisses	5
112	0	CacheHits	0
112	0	CacheMisses	5
112	1	CacheHits	0
112	1	CacheMisses	5
112	2	CacheHits	0
112	2	CacheMisses	5
112	3	CacheHits	0
112	3	CacheMisses	5
112.5	0	CacheHits	0
112.5	0	CacheMisses	5
112.5	1	CacheHits	0
112.5	1	CacheMisses	5
112.5	2	CacheHits	0
112.5	2	CacheMisses	5
112.5	3	CacheHits	0
112.5	3	CacheMisses	5
113	0	CacheHits	0
113	0	CacheMisses	5
113	1	CacheHits	0
113	1	CacheMisses	5
113	2	CacheHits	0
113	2	CacheMisses	5
113	3	CacheHits	0
113	3	CacheMisses	5
113.5	0	CacheHits	0
113.5	0	CacheMisses	5
113.5	1	CacheHits	0
113.5	1	CacheMisses	5
113.5	2	CacheHits	0
113.5	2	CacheMisses	5
113.5	3	CacheHits	0
113.5	3	CacheMisses	5
114	0	CacheHits	0
114	0	CacheMisses	5
114	1	CacheHits	0
114	1	CacheMisses	5
114	2	CacheHits	0
114	2	CacheMisses	5
114	3	CacheHits	0
114	3	CacheMisses	5
114.5	0	CacheHits	0
114.5	0	CacheMisses	5
114.5	1	CacheHits	0
114.5	1	CacheMisses	5
114.5	2	CacheHits	0
114.5	2	CacheMisses	5
114.5	3	CacheHits	0
114.5	3	CacheMisses	5
115	0	CacheHits	0
115	0	CacheMisses	5
115	1	CacheHits	0
115	1	CacheMisses	5
115	2	CacheHits	0
115	2	CacheMisses	5
115	3	CacheHits	0
115	3	CacheMisses	5
115.5	0	CacheHits	0
115.5	0	CacheMisses	5
115.5	1	CacheHits	0
115.5	1	CacheMisses	5
115.5	2	CacheHits	0
115.5	2	CacheMisses	5
115.5	3	CacheHits	0
115.5	3	CacheMisses	5
116	0	CacheHits	0
116	0	CacheMisses	5
116	1	CacheHits	0
116	1	CacheMisses	5
116	2	CacheHits	0
116	2	CacheMisses	5
116	3	CacheHits	0
116	3	CacheMisses	5
116.5	0	CacheHits	0
116.5	0	CacheMisses	5
116.5	1	CacheHits	0
116.5	1	CacheMisses	5
116.5	2	CacheHits	0
116.5	2	CacheMisses	5
116.5	3	CacheHits	0
116.5	3	CacheMisses	5
117	0	CacheHits	0
117	0	CacheMisses	5
117	1	CacheHits	0
117	1	CacheMisses	5
117	2	CacheHits	0
117	2	CacheMisses	5
117	3	CacheHits	0
117	3	CacheMisses	5
117.5	0	CacheHits	0
117.5	0	CacheMisses	5
117.5	1	CacheHits	0
117.5	1	CacheMisses	5
117.5	2	CacheHits	0
117.5	2	CacheMisses	5
117.5	3	CacheHits	0
117.5	3	CacheMisses	5
118	0	CacheHits	0
118	0	CacheMisses	5
118	1	CacheHits	0
118	1	CacheMisses	5
118	2	CacheHits	0
118	2	CacheMisses	5
118	3	CacheHits	0
118	3	CacheMisses	5
118.5	0	CacheHits	0
118.5	0	CacheMisses	5
118.5	1	CacheHits	0
118.5	1	CacheMisses	5
118.5	2	CacheHits	0
118.5	2	CacheMisses	5
118.5	3	CacheHits	0
118.5	3	CacheMisses	5
119	0	CacheHits	0
119	0	CacheMisses	5
119	1	CacheHits	0
119	1	CacheMisses	5
119	2	CacheHits	0
119	2	CacheMisses	5
119	3	CacheHits	0
119	3	CacheMisses	5
119.5	0	CacheHits	0
119.5	0	CacheMisses	5
119.5	1	CacheHits	0
119.5	1	CacheMisses	5
119.5	2	CacheHits	0
119.5	2	CacheMisses	5
119.5	3	CacheHits	0
119.5	3	CacheMisses	5
120	0	CacheHits	0
120	0	CacheMisses	5
120	1	CacheHits	0
120	1	CacheMisses	5
120	2	CacheHits	0
120	2	CacheMisses	5
120	3	CacheHits	0
120	3	CacheMisses	5
120.5	0	CacheHits	0
120.5	0	CacheMisses	6
120.5	1	CacheHits	0
120.5	1	CacheMisses	6
120.5	2	CacheHits	0
120.5	2	CacheMisses	6
120.5	3	CacheHits	0
120.5	3	CacheMisses	6
121	0	CacheHits	0
121	0	CacheMisses	5
121	1	CacheHits	0
121	1	CacheMisses	5
121	2	CacheHits	0
121	2	CacheMisses	5
121	3	CacheHits	0
121	3	CacheMisses	5
121.5	0	CacheHits	0
121.5	0	CacheMisses	5
121.5	1	CacheHits	0
121.5	1	CacheMisses	5
121.5	2	CacheHits	0
121.5	2	CacheMisses	5
121.5	3	CacheHits	0
121.5	3	CacheMisses	5
122	0	CacheHits	0
122	0	CacheMisses	5
122	1	CacheHits	0
122	1	CacheMisses	5
122	2	CacheHits	0
122	2	CacheMisses	5
122	3	CacheHits	0
122	3	CacheMisses	5
122.5	0	CacheHits	0
122.5	0	CacheMisses	5
122.5	1	CacheHits	0
122.5	1	CacheMisses	5
122.5	2	CacheHits	0
122.5	2	CacheMisses	5
122.5	3	CacheHits	0
122.5	3	CacheMisses	5
123	0	CacheHits	0
123	0	CacheMisses	5
123	1	CacheHits	0
123	1	CacheMisses	5
123	2	CacheHits	0
123	2	CacheMisses	5
123	3	CacheHits	0
123	3	CacheMisses	5
123.5	0	CacheHits	0
123.5	0	CacheMisses	5
123.5	1	CacheHits	0
123.5	1	CacheMisses	5
123.5	2	CacheHits	0
123.5	2	CacheMisses	5
123.5	3	CacheHits	0
123.5	3	CacheMisses	5
124	0	CacheHits	0
124	0	CacheMisses	5
124	1	CacheHits	0
124	1	CacheMisses	5
124	2	CacheHits	0
124	2	CacheMisses	5
124	3	CacheHits	0
124	3	CacheMisses	5
124.5	0	CacheHits	0
124.5	0	CacheMisses	5
124.5	1	CacheHits	0
124.5	1	CacheMisses	5
124.5	2	CacheHits	0
124.5	2	CacheMisses	5
124.5	3	CacheHits	0
124.5	3	CacheMisses	5
125	0	CacheHits	0
125	0	CacheMisses	5
125	1	CacheHits	0
125	1	CacheMisses	5
125	2	CacheHits	0
125	2	CacheMisses	5
125	3	CacheHits	0
125	3	CacheMisses	5
125.5	0	CacheHits	0
125.5	0	CacheMisses	5
125.5	1	CacheHits	0
125.5	1	CacheMisses	5
125.5	2	CacheHits	0
125.5	2	CacheMisses	5
125.5	3	CacheHits	0
125.5	3	CacheMisses	5
126	0	CacheHits	0
126	0	CacheMisses	5
126	1	CacheHits	0
126	1	CacheMisses	5
126	2	CacheHits	0
126	2	CacheMisses	5
126	3	CacheHits	0
126	3	CacheMisses	5
126.5	0	CacheHits	0
126.5	0	CacheMisses	5
126.5	1	CacheHits	0
126.5	1	CacheMisses	5
126.5	2	CacheHits	0
126.5	2	CacheMisses	5
126.5	3	CacheHits	0
126.5	3	CacheMisses	5
127	0	CacheHits	0
127	0	CacheMisses	5
127	1	CacheHits	0
127	1	CacheMisses	5
127	2	CacheHits	0
127	2	CacheMisses	5
127	3	CacheHits	0
127	3	CacheMisses	5
127.5	0	CacheHits	0
127.5	0	CacheMisses	5
127.5	1	CacheHits	0
127.5	1	CacheMisses	5
127.5	2	CacheHits	0
127.5	2	CacheMisses	5
127.5	3	CacheHits	0
127.5	3	CacheMisses	5
128	0	CacheHits	0
128	0	CacheMisses	5
128	1	CacheHits	0
128	1	CacheMisses	5
128	2	CacheHits	0
128	2	CacheMisses	5
128	3	CacheHits	0
128	3	CacheMisses	5
128.5	0	CacheHits	0
128.5	0	CacheMisses	5
128.5	1	CacheHits	0
128.5	1	CacheMisses	5
128.5	2	CacheHits	0
128.5	2	CacheMisses	5
128.5	3	CacheHits	0
128.5	3	CacheMisses	5
129	0	CacheHits	0
129	0	CacheMisses	5
129	1	CacheHits	0
129	1	CacheMisses	5
129	2	CacheHits	0
129	2	CacheMisses	5
129	3	CacheHits	0
129	3	CacheMisses	5
129.5	0	CacheHits	0
129.5	0	CacheMisses	5
129.5	1	CacheHits	0
