Time	Node	Type	Packets	
2.5	Rtr6	259	netDeviceFace://	InInterests	0	0	0	0
2.5	Rtr6	259	netDeviceFace://	OutInterests	431.8	10.5414	214	5.22461
2.5	Rtr6	259	netDeviceFace://	InData	431.811	446.147	214	221.105
2.5	Rtr6	259	netDeviceFace://	OutData	0	0	0	0
2.5	Rtr6	259	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Rtr6	259	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Rtr6	259	netDeviceFace://	OutSatisfiedInterests	431.811	0	214	0
2.5	Rtr6	259	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Rtr6	260	ndnFace://6	InInterests	0.02048	0	0	0
2.5	Rtr6	260	ndnFace://6	OutInterests	0	0	0	0
2.5	Rtr6	260	ndnFace://6	InData	0	0	0	0
2.5	Rtr6	260	ndnFace://6	OutData	0	0	0	0
2.5	Rtr6	260	ndnFace://6	InSatisfiedInterests	0.00512	0	0	0
2.5	Rtr6	260	ndnFace://6	InTimedOutInterests	0	0	0	0
2.5	Rtr6	260	ndnFace://6	OutSatisfiedInterests	0	0	0	0
2.5	Rtr6	260	ndnFace://6	OutTimedOutInterests	0	0	0	0
2.5	Rtr6	-1	all	SatisfiedInterests	3041.19	0	1533	0
2.5	Rtr6	-1	all	TimedOutInterests	0	0	0	0
2.5	Src1	1	internal://	InInterests	0	0	0	0
2.5	Src1	1	internal://	OutInterests	0	0	0	0
2.5	Src1	1	internal://	InData	0	0	0	0
2.5	Src1	1	internal://	OutData	0	0	0	0
2.5	Src1	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src1	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src1	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src1	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src1	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src1	256	netDeviceFace://	OutInterests	976.973	0	489	0
2.5	Src1	256	netDeviceFace://	InData	353.669	365.395	171	176.671
2.5	Src1	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src1	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src1	256	netDeviceFace://	OutSatisfiedInterests	353.669	0	171	0
2.5	Src1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src1	257	ndnFace://7	InInterests	0.01536	0	0	0
2.5	Src1	257	ndnFace://7	OutInterests	0	0	0	0
2.5	Src1	257	ndnFace://7	InData	0	0	0	0
2.5	Src1	257	ndnFace://7	OutData	0	0	0	0
2.5	Src1	257	ndnFace://7	InSatisfiedInterests	0.00512	0	0	0
2.5	Src1	257	ndnFace://7	InTimedOutInterests	0	0	0	0
2.5	Src1	257	ndnFace://7	OutSatisfiedInterests	0	0	0	0
2.5	Src1	257	ndnFace://7	OutTimedOutInterests	0	0	0	0
2.5	Src1	258	appFace://	InInterests	980.173	23.8121	491	11.9258
2.5	Src1	258	appFace://	OutInterests	0	0	0	0
2.5	Src1	258	appFace://	InData	0	0	0	0
2.5	Src1	258	appFace://	OutData	353.669	365.395	171	176.671
2.5	Src1	258	appFace://	InSatisfiedInterests	353.669	0	171	0
2.5	Src1	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src1	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src1	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src1	-1	all	SatisfiedInterests	353.682	0	171	0
2.5	Src1	-1	all	TimedOutInterests	0	0	0	0
2.5	Src2	1	internal://	InInterests	0	0	0	0
2.5	Src2	1	internal://	OutInterests	0	0	0	0
2.5	Src2	1	internal://	InData	0	0	0	0
2.5	Src2	1	internal://	OutData	0	0	0	0
2.5	Src2	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src2	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src2	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src2	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src2	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src2	256	netDeviceFace://	OutInterests	1034.54	0	516	0
2.5	Src2	256	netDeviceFace://	InData	420.961	434.917	210	216.964
2.5	Src2	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src2	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src2	256	netDeviceFace://	OutSatisfiedInterests	420.961	0	210	0
2.5	Src2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src2	257	ndnFace://8	InInterests	0.01536	0	0	0
2.5	Src2	257	ndnFace://8	OutInterests	0	0	0	0
2.5	Src2	257	ndnFace://8	InData	0	0	0	0
2.5	Src2	257	ndnFace://8	OutData	0	0	0	0
2.5	Src2	257	ndnFace://8	InSatisfiedInterests	0.00512	0	0	0
2.5	Src2	257	ndnFace://8	InTimedOutInterests	0	0	0	0
2.5	Src2	257	ndnFace://8	OutSatisfiedInterests	0	0	0	0
2.5	Src2	257	ndnFace://8	OutTimedOutInterests	0	0	0	0
2.5	Src2	258	appFace://	InInterests	1034.54	25.2065	516	12.5771
2.5	Src2	258	appFace://	OutInterests	0	0	0	0
2.5	Src2	258	appFace://	InData	0	0	0	0
2.5	Src2	258	appFace://	OutData	420.961	434.917	210	216.964
2.5	Src2	258	appFace://	InSatisfiedInterests	420.961	0	210	0
2.5	Src2	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src2	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src2	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src2	-1	all	SatisfiedInterests	420.974	0	210	0
2.5	Src2	-1	all	TimedOutInterests	0	0	0	0
2.5	Src3	1	internal://	InInterests	0	0	0	0
2.5	Src3	1	internal://	OutInterests	0	0	0	0
2.5	Src3	1	internal://	InData	0	0	0	0
2.5	Src3	1	internal://	OutData	0	0	0	0
2.5	Src3	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src3	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src3	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src3	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src3	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src3	256	netDeviceFace://	OutInterests	1007.07	0	508	0
2.5	Src3	256	netDeviceFace://	InData	404.367	417.783	209	215.936
2.5	Src3	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src3	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src3	256	netDeviceFace://	OutSatisfiedInterests	404.367	0	209	0
2.5	Src3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src3	257	ndnFace://9	InInterests	0.01536	0	0	0
2.5	Src3	257	ndnFace://9	OutInterests	0	0	0	0
2.5	Src3	257	ndnFace://9	InData	0	0	0	0
2.5	Src3	257	ndnFace://9	OutData	0	0	0	0
2.5	Src3	257	ndnFace://9	InSatisfiedInterests	0.00512	0	0	0
2.5	Src3	257	ndnFace://9	InTimedOutInterests	0	0	0	0
2.5	Src3	257	ndnFace://9	OutSatisfiedInterests	0	0	0	0
2.5	Src3	257	ndnFace://9	OutTimedOutInterests	0	0	0	0
2.5	Src3	258	appFace://	InInterests	1007.07	24.5649	508	12.3955
2.5	Src3	258	appFace://	OutInterests	0	0	0	0
2.5	Src3	258	appFace://	InData	0	0	0	0
2.5	Src3	258	appFace://	OutData	404.367	417.783	209	215.936
2.5	Src3	258	appFace://	InSatisfiedInterests	404.367	0	209	0
2.5	Src3	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src3	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src3	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src3	-1	all	SatisfiedInterests	404.38	0	209	0
2.5	Src3	-1	all	TimedOutInterests	0	0	0	0
2.5	Src4	1	internal://	InInterests	0	0	0	0
2.5	Src4	1	internal://	OutInterests	0	0	0	0
2.5	Src4	1	internal://	InData	0	0	0	0
2.5	Src4	1	internal://	OutData	0	0	0	0
2.5	Src4	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src4	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src4	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src4	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src4	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src4	256	netDeviceFace://	OutInterests	971.61	0	486	0
2.5	Src4	256	netDeviceFace://	InData	385.784	398.587	189	195.275
2.5	Src4	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src4	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src4	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src4	256	netDeviceFace://	OutSatisfiedInterests	385.784	0	189	0
2.5	Src4	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src4	257	ndnFace://10	InInterests	0.01536	0	0	0
2.5	Src4	257	ndnFace://10	OutInterests	0	0	0	0
2.5	Src4	257	ndnFace://10	InData	0	0	0	0
2.5	Src4	257	ndnFace://10	OutData	0	0	0	0
2.5	Src4	257	ndnFace://10	InSatisfiedInterests	0.00512	0	0	0
2.5	Src4	257	ndnFace://10	InTimedOutInterests	0	0	0	0
2.5	Src4	257	ndnFace://10	OutSatisfiedInterests	0	0	0	0
2.5	Src4	257	ndnFace://10	OutTimedOutInterests	0	0	0	0
2.5	Src4	258	appFace://	InInterests	971.61	23.7122	486	11.8652
2.5	Src4	258	appFace://	OutInterests	0	0	0	0
2.5	Src4	258	appFace://	InData	0	0	0	0
2.5	Src4	258	appFace://	OutData	385.784	398.587	189	195.275
2.5	Src4	258	appFace://	InSatisfiedInterests	385.784	0	189	0
2.5	Src4	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src4	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src4	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src4	-1	all	SatisfiedInterests	385.797	0	189	0
2.5	Src4	-1	all	TimedOutInterests	0	0	0	0
2.5	Src5	1	internal://	InInterests	0	0	0	0
2.5	Src5	1	internal://	OutInterests	0	0	0	0
2.5	Src5	1	internal://	InData	0	0	0	0
2.5	Src5	1	internal://	OutData	0	0	0	0
2.5	Src5	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src5	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src5	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src5	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src5	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src5	256	netDeviceFace://	OutInterests	987.745	0	493	0
2.5	Src5	256	netDeviceFace://	InData	413.652	427.377	207	213.871
2.5	Src5	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src5	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src5	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src5	256	netDeviceFace://	OutSatisfiedInterests	413.652	0	207	0
2.5	Src5	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src5	257	ndnFace://11	InInterests	0.01536	0	0	0
2.5	Src5	257	ndnFace://11	OutInterests	0	0	0	0
2.5	Src5	257	ndnFace://11	InData	0	0	0	0
2.5	Src5	257	ndnFace://11	OutData	0	0	0	0
2.5	Src5	257	ndnFace://11	InSatisfiedInterests	0.00512	0	0	0
2.5	Src5	257	ndnFace://11	InTimedOutInterests	0	0	0	0
2.5	Src5	257	ndnFace://11	OutSatisfiedInterests	0	0	0	0
2.5	Src5	257	ndnFace://11	OutTimedOutInterests	0	0	0	0
2.5	Src5	258	appFace://	InInterests	987.745	24.089	493	12.0293
2.5	Src5	258	appFace://	OutInterests	0	0	0	0
2.5	Src5	258	appFace://	InData	0	0	0	0
2.5	Src5	258	appFace://	OutData	413.652	427.377	207	213.871
2.5	Src5	258	appFace://	InSatisfiedInterests	413.652	0	207	0
2.5	Src5	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src5	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src5	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src5	-1	all	SatisfiedInterests	413.665	0	207	0
2.5	Src5	-1	all	TimedOutInterests	0	0	0	0
2.5	Src6	1	internal://	InInterests	0	0	0	0
2.5	Src6	1	internal://	OutInterests	0	0	0	0
2.5	Src6	1	internal://	InData	0	0	0	0
2.5	Src6	1	internal://	OutData	0	0	0	0
2.5	Src6	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src6	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src6	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src6	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src6	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src6	256	netDeviceFace://	OutInterests	993.981	0	499	0
2.5	Src6	256	netDeviceFace://	InData	376.748	389.248	194	200.439
2.5	Src6	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src6	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src6	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src6	256	netDeviceFace://	OutSatisfiedInterests	376.748	0	194	0
2.5	Src6	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src6	257	ndnFace://12	InInterests	0.01536	0	0	0
2.5	Src6	257	ndnFace://12	OutInterests	0	0	0	0
2.5	Src6	257	ndnFace://12	InData	0	0	0	0
2.5	Src6	257	ndnFace://12	OutData	0	0	0	0
2.5	Src6	257	ndnFace://12	InSatisfiedInterests	0.00512	0	0	0
2.5	Src6	257	ndnFace://12	InTimedOutInterests	0	0	0	0
2.5	Src6	257	ndnFace://12	OutSatisfiedInterests	0	0	0	0
2.5	Src6	257	ndnFace://12	OutTimedOutInterests	0	0	0	0
2.5	Src6	258	appFace://	InInterests	998.781	24.2475	502	12.1777
2.5	Src6	258	appFace://	OutInterests	0	0	0	0
2.5	Src6	258	appFace://	InData	0	0	0	0
2.5	Src6	258	appFace://	OutData	376.748	389.248	194	200.439
2.5	Src6	258	appFace://	InSatisfiedInterests	376.748	0	194	0
2.5	Src6	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src6	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src6	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src6	-1	all	SatisfiedInterests	376.76	0	194	0
2.5	Src6	-1	all	TimedOutInterests	0	0	0	0
2.5	Src7	1	internal://	InInterests	0	0	0	0
2.5	Src7	1	internal://	OutInterests	0	0	0	0
2.5	Src7	1	internal://	InData	0	0	0	0
2.5	Src7	1	internal://	OutData	0	0	0	0
2.5	Src7	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src7	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src7	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src7	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src7	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src7	256	netDeviceFace://	OutInterests	1001.56	0	500	0
2.5	Src7	256	netDeviceFace://	InData	418.729	432.614	209	215.932
2.5	Src7	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src7	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src7	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src7	256	netDeviceFace://	OutSatisfiedInterests	418.729	0	209	0
2.5	Src7	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src7	257	ndnFace://13	InInterests	0.01536	0	0	0
2.5	Src7	257	ndnFace://13	OutInterests	0	0	0	0
2.5	Src7	257	ndnFace://13	InData	0	0	0	0
2.5	Src7	257	ndnFace://13	OutData	0	0	0	0
2.5	Src7	257	ndnFace://13	InSatisfiedInterests	0.00512	0	0	0
2.5	Src7	257	ndnFace://13	InTimedOutInterests	0	0	0	0
2.5	Src7	257	ndnFace://13	OutSatisfiedInterests	0	0	0	0
2.5	Src7	257	ndnFace://13	OutTimedOutInterests	0	0	0	0
2.5	Src7	258	appFace://	InInterests	1001.56	24.4223	500	12.1982
2.5	Src7	258	appFace://	OutInterests	0	0	0	0
2.5	Src7	258	appFace://	InData	0	0	0	0
2.5	Src7	258	appFace://	OutData	418.729	432.614	209	215.932
2.5	Src7	258	appFace://	InSatisfiedInterests	418.729	0	209	0
2.5	Src7	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src7	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src7	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src7	-1	all	SatisfiedInterests	418.742	0	209	0
2.5	Src7	-1	all	TimedOutInterests	0	0	0	0
2.5	Src8	1	internal://	InInterests	0	0	0	0
2.5	Src8	1	internal://	OutInterests	0	0	0	0
2.5	Src8	1	internal://	InData	0	0	0	0
2.5	Src8	1	internal://	OutData	0	0	0	0
2.5	Src8	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src8	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src8	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src8	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src8	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src8	256	netDeviceFace://	OutInterests	1015.73	0	513	0
2.5	Src8	256	netDeviceFace://	InData	368.41	380.629	184	190.107
2.5	Src8	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src8	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src8	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src8	256	netDeviceFace://	OutSatisfiedInterests	368.41	0	184	0
2.5	Src8	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src8	257	ndnFace://14	InInterests	0.01536	0	0	0
2.5	Src8	257	ndnFace://14	OutInterests	0	0	0	0
2.5	Src8	257	ndnFace://14	InData	0	0	0	0
2.5	Src8	257	ndnFace://14	OutData	0	0	0	0
2.5	Src8	257	ndnFace://14	InSatisfiedInterests	0.00512	0	0	0
2.5	Src8	257	ndnFace://14	InTimedOutInterests	0	0	0	0
2.5	Src8	257	ndnFace://14	OutSatisfiedInterests	0	0	0	0
2.5	Src8	257	ndnFace://14	OutTimedOutInterests	0	0	0	0
2.5	Src8	258	appFace://	InInterests	1015.73	24.7814	513	12.5234
2.5	Src8	258	appFace://	OutInterests	0	0	0	0
2.5	Src8	258	appFace://	InData	0	0	0	0
2.5	Src8	258	appFace://	OutData	368.41	380.629	184	190.107
2.5	Src8	258	appFace://	InSatisfiedInterests	368.41	0	184	0
2.5	Src8	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src8	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src8	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src8	-1	all	SatisfiedInterests	368.422	0	184	0
2.5	Src8	-1	all	TimedOutInterests	0	0	0	0
2.5	Src9	1	internal://	InInterests	0	0	0	0
2.5	Src9	1	internal://	OutInterests	0	0	0	0
2.5	Src9	1	internal://	InData	0	0	0	0
2.5	Src9	1	internal://	OutData	0	0	0	0
2.5	Src9	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Src9	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Src9	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Src9	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Src9	256	netDeviceFace://	InInterests	0	0	0	0
2.5	Src9	256	netDeviceFace://	OutInterests	997.491	0	500	0
2.5	Src9	256	netDeviceFace://	InData	376.765	389.268	193	199.407
2.5	Src9	256	netDeviceFace://	OutData	0	0	0	0
2.5	Src9	256	netDeviceFace://	InSatisfiedInterests	0	0	0	0
2.5	Src9	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Src9	256	netDeviceFace://	OutSatisfiedInterests	376.765	0	193	0
2.5	Src9	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Src9	257	ndnFace://15	InInterests	0.01536	0	0	0
2.5	Src9	257	ndnFace://15	OutInterests	0	0	0	0
2.5	Src9	257	ndnFace://15	InData	0	0	0	0
2.5	Src9	257	ndnFace://15	OutData	0	0	0	0
2.5	Src9	257	ndnFace://15	InSatisfiedInterests	0.00512	0	0	0
2.5	Src9	257	ndnFace://15	InTimedOutInterests	0	0	0	0
2.5	Src9	257	ndnFace://15	OutSatisfiedInterests	0	0	0	0
2.5	Src9	257	ndnFace://15	OutTimedOutInterests	0	0	0	0
2.5	Src9	258	appFace://	InInterests	997.491	24.3437	500	12.207
2.5	Src9	258	appFace://	OutInterests	0	0	0	0
2.5	Src9	258	appFace://	InData	0	0	0	0
2.5	Src9	258	appFace://	OutData	376.765	389.268	193	199.407
2.5	Src9	258	appFace://	InSatisfiedInterests	376.765	0	193	0
2.5	Src9	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Src9	258	appFace://	OutSatisfiedInterests	0	0	0	0
2.5	Src9	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Src9	-1	all	SatisfiedInterests	376.778	0	193	0
2.5	Src9	-1	all	TimedOutInterests	0	0	0	0
2.5	Dst1	1	internal://	InInterests	0	0	0	0
2.5	Dst1	1	internal://	OutInterests	0	0	0	0
2.5	Dst1	1	internal://	InData	0	0	0	0
2.5	Dst1	1	internal://	OutData	0	0	0	0
2.5	Dst1	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Dst1	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Dst1	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Dst1	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Dst1	256	netDeviceFace://	InInterests	328.658	8.02323	157	3.83301
2.5	Dst1	256	netDeviceFace://	OutInterests	0	0	0	0
2.5	Dst1	256	netDeviceFace://	InData	0	0	0	0
2.5	Dst1	256	netDeviceFace://	OutData	328.658	339.57	157	162.213
2.5	Dst1	256	netDeviceFace://	InSatisfiedInterests	328.658	0	157	0
2.5	Dst1	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Dst1	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	Dst1	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Dst1	257	ndnFace://16	InInterests	0.01536	0	0	0
2.5	Dst1	257	ndnFace://16	OutInterests	0	0	0	0
2.5	Dst1	257	ndnFace://16	InData	0	0	0	0
2.5	Dst1	257	ndnFace://16	OutData	0	0	0	0
2.5	Dst1	257	ndnFace://16	InSatisfiedInterests	0.00512	0	0	0
2.5	Dst1	257	ndnFace://16	InTimedOutInterests	0	0	0	0
2.5	Dst1	257	ndnFace://16	OutSatisfiedInterests	0	0	0	0
2.5	Dst1	257	ndnFace://16	OutTimedOutInterests	0	0	0	0
2.5	Dst1	258	appFace://	InInterests	0	0	0	0
2.5	Dst1	258	appFace://	OutInterests	328.658	8.02323	157	3.83301
2.5	Dst1	258	appFace://	InData	328.658	339.57	157	162.213
2.5	Dst1	258	appFace://	OutData	0	0	0	0
2.5	Dst1	258	appFace://	InSatisfiedInterests	0	0	0	0
2.5	Dst1	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Dst1	258	appFace://	OutSatisfiedInterests	328.658	0	157	0
2.5	Dst1	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Dst1	-1	all	SatisfiedInterests	328.671	0	157	0
2.5	Dst1	-1	all	TimedOutInterests	0	0	0	0
2.5	Dst2	1	internal://	InInterests	0	0	0	0
2.5	Dst2	1	internal://	OutInterests	0	0	0	0
2.5	Dst2	1	internal://	InData	0	0	0	0
2.5	Dst2	1	internal://	OutData	0	0	0	0
2.5	Dst2	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Dst2	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Dst2	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Dst2	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Dst2	256	netDeviceFace://	InInterests	377.836	9.22386	191	4.66309
2.5	Dst2	256	netDeviceFace://	OutInterests	0	0	0	0
2.5	Dst2	256	netDeviceFace://	InData	0	0	0	0
2.5	Dst2	256	netDeviceFace://	OutData	377.836	390.38	191	197.342
2.5	Dst2	256	netDeviceFace://	InSatisfiedInterests	377.836	0	191	0
2.5	Dst2	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Dst2	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	Dst2	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Dst2	257	ndnFace://17	InInterests	0.01536	0	0	0
2.5	Dst2	257	ndnFace://17	OutInterests	0	0	0	0
2.5	Dst2	257	ndnFace://17	InData	0	0	0	0
2.5	Dst2	257	ndnFace://17	OutData	0	0	0	0
2.5	Dst2	257	ndnFace://17	InSatisfiedInterests	0.00512	0	0	0
2.5	Dst2	257	ndnFace://17	InTimedOutInterests	0	0	0	0
2.5	Dst2	257	ndnFace://17	OutSatisfiedInterests	0	0	0	0
2.5	Dst2	257	ndnFace://17	OutTimedOutInterests	0	0	0	0
2.5	Dst2	258	appFace://	InInterests	0	0	0	0
2.5	Dst2	258	appFace://	OutInterests	377.836	9.22386	191	4.66309
2.5	Dst2	258	appFace://	InData	377.836	390.38	191	197.342
2.5	Dst2	258	appFace://	OutData	0	0	0	0
2.5	Dst2	258	appFace://	InSatisfiedInterests	0	0	0	0
2.5	Dst2	258	appFace://	InTimedOutInterests	0	0	0	0
2.5	Dst2	258	appFace://	OutSatisfiedInterests	377.836	0	191	0
2.5	Dst2	258	appFace://	OutTimedOutInterests	0	0	0	0
2.5	Dst2	-1	all	SatisfiedInterests	377.848	0	191	0
2.5	Dst2	-1	all	TimedOutInterests	0	0	0	0
2.5	Dst3	1	internal://	InInterests	0	0	0	0
2.5	Dst3	1	internal://	OutInterests	0	0	0	0
2.5	Dst3	1	internal://	InData	0	0	0	0
2.5	Dst3	1	internal://	OutData	0	0	0	0
2.5	Dst3	1	internal://	InSatisfiedInterests	0	0	0	0
2.5	Dst3	1	internal://	InTimedOutInterests	0	0	0	0
2.5	Dst3	1	internal://	OutSatisfiedInterests	0.00512	0	0	0
2.5	Dst3	1	internal://	OutTimedOutInterests	0	0	0	0
2.5	Dst3	256	netDeviceFace://	InInterests	478.444	11.6801	247	6.03027
2.5	Dst3	256	netDeviceFace://	OutInterests	0	0	0	0
2.5	Dst3	256	netDeviceFace://	InData	0	0	0	0
2.5	Dst3	256	netDeviceFace://	OutData	478.444	494.329	247	255.201
2.5	Dst3	256	netDeviceFace://	InSatisfiedInterests	478.444	0	247	0
2.5	Dst3	256	netDeviceFace://	InTimedOutInterests	0	0	0	0
2.5	Dst3	256	netDeviceFace://	OutSatisfiedInterests	0	0	0	0
2.5	Dst3	256	netDeviceFace://	OutTimedOutInterests	0	0	0	0
2.5	Dst3	257	ndnFace://18	InInterests	0.01536	0	0	0
2.5	Dst3	257	ndnFace://18	OutInterests	0	0	0	0
2.5	Dst3	257	ndnFace://18	InData	0	0	0	0
2.5	Dst3	257	ndnFace://18	OutData	0	0	0	0
2.5	Dst3	257	ndnFace://18	InSatisfiedInterests	0.00512	0	0	0
2.5	Dst3	257	ndnFace://18	InTimedOutInterests	0	0	0	0
2.5	Dst3	257	ndnFace://18	OutSatisfiedInterests	0	0	0	0
